imagePath,labelId
Blueberry___healthy\80ea8477-0c70-4d47-b23e-9a98c4f1a9bd___RS_HL 2594.JPG,4
Potato___Early_blight\88e29276-8c4f-4d15-b3d4-d1db0a05cac1___RS_Early.B 6973.JPG,20
"Pepper,_bell___healthy\efdafba8-8b81-462a-83d6-7b064ed28a4d___JR_HL 8228.JPG",19
Tomato___Bacterial_spot\147fdb22-0a8b-46d7-8573-784d29b9d9cc___GCREC_Bact.Sp 6386.JPG,28
Corn_(maize)___Northern_Leaf_Blight\ee4269d5-9492-4863-a283-17396a086e0d___RS_NLB 3672 copy.jpg,9
Tomato___Spider_mites Two-spotted_spider_mite\36bc7e45-53e7-4f51-8135-731b80eaf80b___Com.G_SpM_FL 8918.JPG,33
Peach___Bacterial_spot\6ee5519f-53ca-469f-a0d7-ba5f4c50783c___Rutg._Bact.S 1648.JPG,16
Grape___Esca_(Black_Measles)\a2223591-46e6-4018-9484-499ce63bb137___FAM_B.Msls 4078.JPG,12
Blueberry___healthy\7ba38ea1-9389-44b8-8caa-83ca35c6cfd6___RS_HL 2404.JPG,4
Corn_(maize)___Northern_Leaf_Blight\76071bfd-f326-4e3d-b3b9-c2d364ec2d49___RS_NLB 3623.JPG,9
Corn_(maize)___Northern_Leaf_Blight\1e974f0a-834e-4288-bba8-134c860882f5___RS_NLB 4268.JPG,9
Corn_(maize)___Common_rust_\RS_Rust 1944.JPG,8
Blueberry___healthy\8c220aee-d920-4f0a-9ecc-180b8edeaa12___RS_HL 5100.JPG,4
Tomato___Tomato_Yellow_Leaf_Curl_Virus\2a5913c5-0fda-489c-b998-edbf96dd40b8___YLCV_NREC 2472.JPG,35
Blueberry___healthy\680702a6-93d4-43c2-91aa-01bdd673ca9a___RS_HL 0713.JPG,4
"Pepper,_bell___Bacterial_spot\0495b4d4-66a4-438c-862d-c483f08e4a95___JR_B.Spot 3288.JPG",18
Soybean___healthy\efa882ee-353e-481b-9dbe-4bd7d3f86391___RS_HL 4732.JPG,24
Tomato___healthy\f9546cff-061d-4240-88ba-492272a92847___GH_HL Leaf 176.2.JPG,37
Tomato___Early_blight\bbaa5bf2-ded0-422a-babb-350da80266a9___RS_Erly.B 7575.JPG,29
Orange___Haunglongbing_(Citrus_greening)\f1299829-fcde-4aac-a72b-6ece902df810___CREC_HLB 6722.JPG,15
"Pepper,_bell___healthy\4b7612c8-8f1c-4cdf-a4bb-2a9d266daa91___JR_HL 8852.JPG",19
Grape___Black_rot\e5a94b14-42bf-44d5-b104-15409d892708___FAM_B.Rot 3502.JPG,11
Soybean___healthy\701d33b2-0989-48e9-af35-18b7c5bc7cb8___RS_HL 4847.JPG,24
Tomato___Septoria_leaf_spot\cbf33493-c9d7-486c-90c7-0e1117aec294___Matt.S_CG 7472.JPG,32
Soybean___healthy\7a89d54c-db49-48ce-b28c-29528f3ce1e0___RS_HL 6199.JPG,24
Apple___Apple_scab\b10dceaa-a764-46b4-bd61-bc9fb13579ca___FREC_Scab 3141.JPG,0
Cherry_(including_sour)___healthy\0008f3d3-2f85-4973-be9a-1b520b8b59fc___JR_HL 4092.JPG,6
Corn_(maize)___Northern_Leaf_Blight\d0aa3b59-046b-490d-a333-8049b87d5db9___RS_NLB 4147 copy.jpg,9
Soybean___healthy\8a2007d8-8210-4863-bd14-bc528b5c4118___RS_HL 5479.JPG,24
Apple___Apple_scab\7308b9c4-3408-48ff-bd4a-b07350421e60___FREC_Scab 3508.JPG,0
Soybean___healthy\029201ad-36b4-41ad-ba0e-2a4b1c8f79ad___RS_HL 4814.JPG,24
Corn_(maize)___Northern_Leaf_Blight\b2f77b0d-b331-4fa6-81b1-fa5d56674a64___RS_NLB 4076.JPG,9
Grape___Esca_(Black_Measles)\ffc0847a-e88d-4332-8c7c-4b63ba65a471___FAM_B.Msls 1130.JPG,12
Tomato___Early_blight\51708fa7-4619-4957-bfc6-8e422ee23a99___RS_Erly.B 7630.JPG,29
Tomato___healthy\e0987875-8fe2-49ee-8f01-e29281c3d790___RS_HL 0239.JPG,37
Tomato___Tomato_Yellow_Leaf_Curl_Virus\2c96287b-7683-44cf-b63b-4b2a866d9a72___UF.GRC_YLCV_Lab 02330.JPG,35
Corn_(maize)___healthy\235b7976-4626-4244-9ed9-add8dc171ee9___R.S_HL 8196 copy.jpg,10
Corn_(maize)___Northern_Leaf_Blight\0654aea3-e038-4876-8088-30a1b693fe6c___RS_NLB 3574 copy.jpg,9
Grape___Esca_(Black_Measles)\1ba4a426-8082-4ced-a685-176c649c5cff___FAM_B.Msls 1808.JPG,12
Soybean___healthy\abe5eb60-1753-4e45-bb2e-94cbea7e4d5e___RS_HL 3429.JPG,24
Tomato___Bacterial_spot\8242a847-cd26-45ee-995d-dcec33ba89f3___GCREC_Bact.Sp 3806.JPG,28
Tomato___Target_Spot\7bfa2366-1fd0-475b-aadf-d72055b6ec29___Com.G_TgS_FL 0850.JPG,34
Cherry_(including_sour)___Powdery_mildew\ef6ede1b-32db-433e-afc6-c39cb318f58e___FREC_Pwd.M 0506.JPG,5
Potato___Late_blight\971ec52d-67e9-4438-80f6-a6aa32fdc946___RS_LB 3048.JPG,21
Tomato___Tomato_Yellow_Leaf_Curl_Virus\2426fd36-a253-43d9-86a1-0d7aefbc0e47___UF.GRC_YLCV_Lab 09520.JPG,35
Tomato___Target_Spot\6bf6cc0c-2077-4129-bcc6-9d1ef0902fd9___Com.G_TgS_FL 8081.JPG,34
Orange___Haunglongbing_(Citrus_greening)\ee37b27d-e4fe-43ce-9c69-027aa5fc3dc5___UF.Citrus_HLB_Lab 0623.JPG,15
Tomato___Target_Spot\9c6d95a8-87be-441c-b232-93addadab9b8___Com.G_TgS_FL 0775.JPG,34
Grape___Esca_(Black_Measles)\823c3002-110e-4cbc-a607-73e3a3494f42___FAM_B.Msls 1172.JPG,12
Orange___Haunglongbing_(Citrus_greening)\5e7e69f1-2d43-4f22-b94d-107b6fe19cd3___UF.Citrus_HLB_Lab 0915.JPG,15
Tomato___healthy\666598c7-f09e-4f8b-baf1-7d99e38de8c9___GH_HL Leaf 430.1.JPG,37
Orange___Haunglongbing_(Citrus_greening)\8faf57b2-d926-48c8-bc4b-2dbc11718d82___CREC_HLB 7199.JPG,15
Cherry_(including_sour)___healthy\8d1e7dbb-c3bf-49a2-a51e-2645017e2adb___JR_HL 9530.JPG,6
Tomato___Bacterial_spot\268422eb-2e4a-433b-bad2-d5e63a5e765d___GCREC_Bact.Sp 3466.JPG,28
Orange___Haunglongbing_(Citrus_greening)\7e6ee51c-ac00-459c-bcd4-448fd94974f2___CREC_HLB 7226.JPG,15
Tomato___Bacterial_spot\51cb7cc6-9562-4d43-9b6d-0bf168ea8ddd___GCREC_Bact.Sp 5854.JPG,28
Squash___Powdery_mildew\358d6a10-6f39-46c2-ad7c-ec12b1b21b87___UMD_Powd.M 0373.JPG,25
Orange___Haunglongbing_(Citrus_greening)\d7cf820b-b996-4b21-ab5d-22f33e202ccd___CREC_HLB 7188.JPG,15
Grape___Esca_(Black_Measles)\e9dec9be-76c0-4a5b-a0a3-31686adc849a___FAM_B.Msls 4462.JPG,12
Peach___Bacterial_spot\2c3e8e5a-49da-433a-a5ed-92d3fbc0e8db___Rut._Bact.S 1250.JPG,16
Tomato___Tomato_Yellow_Leaf_Curl_Virus\ddeecf68-bc10-4715-8fb9-55e227138dc8___UF.GRC_YLCV_Lab 02896.JPG,35
"Pepper,_bell___healthy\10614d60-3077-4bdf-9771-53e8be8add9e___JR_HL 8302.JPG",19
Squash___Powdery_mildew\cc6c84ae-904a-4c3f-90d7-9be65dc0ba3d___UMD_Powd.M 9985.JPG,25
Cherry_(including_sour)___Powdery_mildew\41113e0d-2d3c-4f71-bbf7-d9310ed23b5e___FREC_Pwd.M 4775.JPG,5
Tomato___Early_blight\bb12ec71-c438-43f5-a077-e5924af2409e___RS_Erly.B 8402.JPG,29
Tomato___Tomato_Yellow_Leaf_Curl_Virus\2ba3be4f-591c-4077-877a-8eaf7e5d0726___YLCV_GCREC 2272.JPG,35
Soybean___healthy\725c2951-5e44-4aad-83ed-233f92b21e1f___RS_HL 2898.JPG,24
Peach___healthy\bf59f7ed-b431-4e21-8df7-7f7ffc1aa14a___Rutg._HL 3521.JPG,17
Tomato___Target_Spot\c481f313-7b97-4423-8cfa-233e5ce316db___Com.G_TgS_FL 0833.JPG,34
Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\5d69a1f2-cead-4661-8014-63e35e131850___RS_GLSp 4337 copy.jpg,7
Grape___Esca_(Black_Measles)\a937a241-8f93-457f-a937-c90bf974f40e___FAM_B.Msls 0980.JPG,12
Apple___Apple_scab\bef6e86f-946a-4c2e-be1d-6b2913be449d___FREC_Scab 3187.JPG,0
Orange___Haunglongbing_(Citrus_greening)\0560ab3a-5bde-42b9-b2e7-0bae20e9d6e6___CREC_HLB 6678.JPG,15
Tomato___Target_Spot\a33fabf8-5bfb-4a99-b7f9-50315267e9b6___Com.G_TgS_FL 1072.JPG,34
Potato___Early_blight\efd49e70-b8d6-493f-9099-b3d9d534f365___RS_Early.B 7854.JPG,20
Corn_(maize)___healthy\3fdcf34b-cddd-4428-912b-251f982ec0da___R.S_HL 5542 copy 2.jpg,10
Peach___Bacterial_spot\4039ba07-3157-4192-9a77-876b3a0f2e55___Rutg._Bact.S 1192.JPG,16
Corn_(maize)___healthy\63646c02-49e3-4a0b-b3f8-a63a9e29422c___R.S_HL 8266 copy.jpg,10
Apple___Black_rot\50755673-3ea3-4e06-acbb-703413571a91___JR_FrgE.S 2879.JPG,1
"Pepper,_bell___healthy\3b8c55fd-ddd6-4ab6-94e8-3be93b1728eb___JR_HL 5963.JPG",19
Orange___Haunglongbing_(Citrus_greening)\81c36f56-3d52-4f61-b821-81314efe0e14___UF.Citrus_HLB_Lab 0212.JPG,15
Strawberry___healthy\5341c472-2e30-4db3-a067-909d7d84bbe4___RS_HL 1818.JPG,27
Peach___healthy\b7b2f367-97b8-463b-b0b6-b0091de7370f___Rutg._HL 3642.JPG,17
Tomato___Spider_mites Two-spotted_spider_mite\64a72b83-aefc-45f2-80bd-7d34909ee8e4___Com.G_SpM_FL 1697.JPG,33
Tomato___Tomato_Yellow_Leaf_Curl_Virus\07621782-2709-4cfb-b4ff-1f1bad24df64___YLCV_GCREC 5494.JPG,35
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\7eb0dd89-22d2-4ce0-9db0-76cc5b048927___FAM_L.Blight 4865.JPG,13
Corn_(maize)___healthy\d8951584-3661-4841-916c-faa8457e443a___R.S_HL 8158 copy.jpg,10
Squash___Powdery_mildew\2a4a91f7-e09c-448b-96ff-2064cc90ca8b___MD_Powd.M 0726.JPG,25
Cherry_(including_sour)___Powdery_mildew\13de61b0-1cf6-4fc1-98fa-ee1ad6a81455___FREC_Pwd.M 4781.JPG,5
Peach___Bacterial_spot\6932105a-4aa3-4c33-98ee-d7e77f567268___Rutg._Bact.S 2236.JPG,16
Tomato___Tomato_Yellow_Leaf_Curl_Virus\60b08403-46e2-498d-8aff-548324455f61___YLCV_NREC 2464.JPG,35
Soybean___healthy\b55e4d3c-4c24-4fe0-986f-10289a5f3c13___RS_HL 4881.JPG,24
Apple___healthy\4f9b8500-4510-4d79-bcbf-d9b680cd8fe8___RS_HL 6304.JPG,3
Squash___Powdery_mildew\2a6d3bdb-b8de-454f-ad74-49861f6f8499___UMD_Powd.M 9773.JPG,25
Apple___healthy\c2a0c51e-b57c-459f-8ce0-34f0816323db___RS_HL 7754.JPG,3
Tomato___Early_blight\73cf82cf-a099-4243-a7a6-b06c79eedb65___RS_Erly.B 7412.JPG,29
Tomato___Tomato_Yellow_Leaf_Curl_Virus\b3f150c2-0b6e-4330-bd89-f7b6873abd0f___UF.GRC_YLCV_Lab 01307.JPG,35
Soybean___healthy\e9daa68b-bb9d-4bfd-8e97-fd0f39e94939___RS_HL 4837.JPG,24
Tomato___Tomato_Yellow_Leaf_Curl_Virus\57b31c9e-51bb-49c9-8950-91a4e27eca5f___YLCV_GCREC 2764.JPG,35
"Pepper,_bell___healthy\fb974d64-1b7a-4d68-8ddb-1b8ed3011f25___JR_HL 5899.JPG",19
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\8fd792b0-1686-4ff1-bf38-a43beaae157b___FAM_L.Blight 1475.JPG,13
Tomato___Tomato_Yellow_Leaf_Curl_Virus\429e5f5f-a7e8-43b7-867a-ede76e5b3eba___YLCV_GCREC 5307.JPG,35
Tomato___Target_Spot\71db3398-c198-486b-b2e7-1b0095dc2e37___Com.G_TgS_FL 8055.JPG,34
Corn_(maize)___Common_rust_\RS_Rust 2649.JPG,8
Peach___Bacterial_spot\2794e36c-1128-4ac1-bc9d-77fd4fdb799b___Rut._Bact.S 1475.JPG,16
Orange___Haunglongbing_(Citrus_greening)\acfa229f-980a-4c3d-9ae7-0fe5d0b63b47___UF.Citrus_HLB_Lab 1449.JPG,15
Tomato___Spider_mites Two-spotted_spider_mite\5d765559-4d4d-4afd-8b17-73abc109cb13___Com.G_SpM_FL 8800.JPG,33
"Pepper,_bell___Bacterial_spot\86ef217d-b405-48b5-9cb0-cfaf47f61b15___NREC_B.Spot 9088.JPG",18
Cherry_(including_sour)___healthy\06904803-b778-4d54-b7ac-fd3f28cc82d9___JR_HL 9820.JPG,6
Peach___Bacterial_spot\ab14f1ef-bcdb-4975-aea5-f5d42738eccb___Rut._Bact.S 1188.JPG,16
Tomato___Tomato_Yellow_Leaf_Curl_Virus\eaba0660-987d-4eb7-b263-455ad910493b___UF.GRC_YLCV_Lab 09513.JPG,35
Soybean___healthy\6cc097b1-ca4f-42b4-a527-af311aeb5257___RS_HL 6236.JPG,24
"Pepper,_bell___healthy\0de13a24-e542-45a2-be5a-8db7d8d858db___JR_HL 5982.JPG",19
Blueberry___healthy\b3c37fc7-e7f9-4df9-a71e-bf3317788f7d___RS_HL 4896.JPG,4
Strawberry___healthy\72e7a6fb-c71a-437d-82f0-2032a43998c7___RS_HL 1702.JPG,27
"Pepper,_bell___Bacterial_spot\f8711910-13f0-4357-ac06-575454408386___JR_B.Spot 9012.JPG",18
Orange___Haunglongbing_(Citrus_greening)\5a771e75-7d6e-4c4d-99b6-2129a743e060___UF.Citrus_HLB_Lab 9910.JPG,15
Squash___Powdery_mildew\47d2a721-fc18-448e-825b-fe864dfba85a___UMD_Powd.M 0486.JPG,25
Grape___Esca_(Black_Measles)\8d9cecc8-1f75-4c7d-aa37-6c90882f4162___FAM_B.Msls 1222.JPG,12
"Pepper,_bell___Bacterial_spot\82b9fdcc-3000-46fe-b955-063e77dd5968___JR_B.Spot 3324.JPG",18
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\1a1a0f9a-6f5b-4821-8d4b-36aced0d988d___FAM_L.Blight 4982.JPG,13
Tomato___Early_blight\bc894aa4-76ca-427e-a964-e86236fc0217___RS_Erly.B 7526.JPG,29
Tomato___Tomato_Yellow_Leaf_Curl_Virus\8f1a743b-d0cf-4405-9d85-8d40f9187da3___YLCV_NREC 2212.JPG,35
Grape___Black_rot\99627485-c979-4f79-9b4d-677196c70de9___FAM_B.Rot 3069.JPG,11
Apple___healthy\0576bbc4-37b3-413c-8a35-4138c2da69a7___RS_HL 8038.JPG,3
Tomato___Target_Spot\c4abfbdb-e929-465f-a34a-b42e6f308840___Com.G_TgS_FL 7919.JPG,34
Tomato___Bacterial_spot\acbad9e6-d801-48d5-92ee-9fae23fcfb93___UF.GRC_BS_Lab Leaf 0250.JPG,28
Tomato___Target_Spot\e769b3f0-9c74-4bc7-b9a4-8da25d2e833d___Com.G_TgS_FL 7979.JPG,34
Potato___Late_blight\ecfc161f-11f6-449f-80c1-1b0254f5179a___RS_LB 4279.JPG,21
Orange___Haunglongbing_(Citrus_greening)\c8b5516b-6011-4e77-aa6a-b0dc8fb773a7___CREC_HLB 4027.JPG,15
Tomato___Tomato_mosaic_virus\0ce34f26-3bd6-420e-ba31-0373b465f267___PSU_CG 2099.JPG,36
Corn_(maize)___healthy\a9fb7f08-cb01-431e-ae32-cbeb1279e866___R.S_HL 8313 copy 2.jpg,10
Tomato___Septoria_leaf_spot\97f800c6-092e-4983-abea-c02c1c64970e___Matt.S_CG 0710.JPG,32
Apple___Apple_scab\bf99a731-b08d-47af-8d65-196bbb0ca2e3___FREC_Scab 3344.JPG,0
Grape___Esca_(Black_Measles)\43938ac0-cfb9-41cf-a555-fc050f38bf4d___FAM_B.Msls 1084.JPG,12
Tomato___Tomato_Yellow_Leaf_Curl_Virus\70957c99-b2be-41e0-9263-5ab640ff2aa5___YLCV_NREC 0256.JPG,35
Squash___Powdery_mildew\111df208-db9e-4e9a-8184-8a57725d5dc7___MD_Powd.M 0420.JPG,25
Apple___Apple_scab\b18d07ee-d2e2-4cc2-876c-e03e3839f3b6___FREC_Scab 3427.JPG,0
Strawberry___Leaf_scorch\5132116b-85d4-4c92-9e1d-e0f628a6d20a___RS_L.Scorch 1368.JPG,26
Tomato___Bacterial_spot\6b30245b-6c88-4cdb-b170-96bcba1212c4___UF.GRC_BS_Lab Leaf 8765.JPG,28
Tomato___Bacterial_spot\e4ea3383-b5fc-45b6-a583-0363f632c3be___GCREC_Bact.Sp 3094.JPG,28
Cherry_(including_sour)___Powdery_mildew\4b402153-97b6-4d4b-bb3e-b287349d7d41___FREC_Pwd.M 5025.JPG,5
Corn_(maize)___healthy\ed1a380e-aee9-46db-b967-93f25bbfdbff___R.S_HL 7961 copy.jpg,10
Tomato___healthy\4e4e685a-6f47-44df-957c-b667a1a5034e___RS_HL 9938.JPG,37
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\6b24da21-48f2-42c9-a437-3efb79189bcf___FAM_L.Blight 4569.JPG,13
Corn_(maize)___Northern_Leaf_Blight\c8065a64-9129-4730-aada-3e531e1a8b25___RS_NLB 4190.JPG,9
Tomato___Target_Spot\330c5184-7997-4827-9512-8d21f2f41685___Com.G_TgS_FL 8038.JPG,34
Apple___healthy\777d6fd1-feb3-4dac-afa7-79b507d48ffa___RS_HL 5859.JPG,3
Peach___Bacterial_spot\1bccf49d-1e89-4909-8a50-a7c91cb03b28___Rutg._Bact.S 2087.JPG,16
Apple___Apple_scab\154842bb-6ee3-4176-9007-cf7a43cfe140___FREC_Scab 3434.JPG,0
Orange___Haunglongbing_(Citrus_greening)\c580c55d-e5bc-4701-9b5e-20d0fa12010d___CREC_HLB 5430.JPG,15
Strawberry___Leaf_scorch\5b19c65d-67a1-439e-b699-bb41ed610fba___RS_L.Scorch 1601.JPG,26
Cherry_(including_sour)___healthy\02b90e70-80a6-415d-b6a8-07e22dead5c4___JR_HL 9892.JPG,6
Tomato___healthy\89c3d1ee-38dd-4a9c-a9e9-f1c1e6004eff___RS_HL 0393.JPG,37
Grape___healthy\3442eaa8-390e-43c1-8dca-ac98e552ce75___Mt.N.V_HL 6045.JPG,14
Soybean___healthy\ce987b6f-f906-4537-ba2b-79d732e2910e___RS_HL 7428.JPG,24
Tomato___Tomato_Yellow_Leaf_Curl_Virus\020ff520-4b65-4f52-89b3-fe6ca90e0601___UF.GRC_YLCV_Lab 02220.JPG,35
Tomato___Late_blight\319d4c9a-92d4-41ff-b351-f3d439233c9e___RS_Late.B 6357.JPG,30
Soybean___healthy\442d2f25-1c93-4ecc-9a55-6dc7fce1783c___RS_HL 4698.JPG,24
Squash___Powdery_mildew\bf430bca-bb53-447e-a1ae-dac307a3268b___UMD_Powd.M 0268.JPG,25
Blueberry___healthy\64a59e6a-476a-4eef-bfa3-5bc71d9b877e___RS_HL 2582.JPG,4
Tomato___Target_Spot\a4d3047a-8db1-42b6-9fe0-943a65159116___Com.G_TgS_FL 9975.JPG,34
Grape___Esca_(Black_Measles)\08fbe786-cf83-4dc7-b281-19dbfcf42c41___FAM_B.Msls 4287.JPG,12
Tomato___Bacterial_spot\d56b1f3a-0840-4c5d-87bf-68476ec57b97___GCREC_Bact.Sp 5681.JPG,28
Tomato___Leaf_Mold\87a12625-8af0-43af-9169-4037ba079743___Crnl_L.Mold 9124.JPG,31
Orange___Haunglongbing_(Citrus_greening)\cf9848b5-5cbd-45eb-96c0-60affed95235___CREC_HLB 5274.JPG,15
Strawberry___Leaf_scorch\7dc86e31-aa31-4de0-89b2-290c26245e76___RS_L.Scorch 0972.JPG,26
Squash___Powdery_mildew\b6e2ab1f-28c8-4953-8977-7c6b314b7d84___MD_Powd.M 0606.JPG,25
Corn_(maize)___healthy\b1b0761e-ff5f-490b-ba2a-c2df04fe2e4f___R.S_HL 8159 copy.jpg,10
Tomato___Spider_mites Two-spotted_spider_mite\9a6e4f1d-4c6d-4dab-8607-f914034d82d6___Com.G_SpM_FL 9619.JPG,33
Orange___Haunglongbing_(Citrus_greening)\8edf686e-6c04-40e2-a27d-15dc77b5cc1d___UF.Citrus_HLB_Lab 1448.JPG,15
Strawberry___Leaf_scorch\e64b685a-2b5f-4bcf-afb5-284a972c90d5___RS_L.Scorch 0073.JPG,26
Orange___Haunglongbing_(Citrus_greening)\0c2b8840-bfd0-43e2-83dc-274c9f9545b6___CREC_HLB 5057.JPG,15
Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\bbde9366-ec3c-4354-815b-5b95b6cdb676___RS_GLSp 4481.JPG,7
Orange___Haunglongbing_(Citrus_greening)\0550b772-b9b0-4521-9443-5dd7db8bd4c3___UF.Citrus_HLB_Lab 0646.JPG,15
Potato___Early_blight\1a2970b6-bafd-4812-93bc-57ff969e1045___RS_Early.B 7330.JPG,20
Orange___Haunglongbing_(Citrus_greening)\561be54f-a550-48b7-b4d3-5b5c3cf05863___CREC_HLB 4040.JPG,15
Peach___Bacterial_spot\67c0d89a-b963-457b-9a53-90656a53876c___Rut._Bact.S 1535.JPG,16
Orange___Haunglongbing_(Citrus_greening)\1459b376-75e8-4be5-87b3-99b58927d786___UF.Citrus_HLB_Lab 9656.JPG,15
Tomato___Early_blight\99baac4a-7079-4c68-b2bf-c9cf123ddffc___RS_Erly.B 7619.JPG,29
Orange___Haunglongbing_(Citrus_greening)\c5ee6499-09de-42c6-9078-0c3fead7c9da___CREC_HLB 7792.JPG,15
Peach___healthy\fd40d2b0-c139-4661-973f-7c5ee06a55a2___Rutg._HL 3597.JPG,17
Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\d39aadb4-c3f8-45a0-a92c-913263278c29___RS_GLSp 4654.JPG,7
Tomato___Tomato_Yellow_Leaf_Curl_Virus\b94e000e-986d-404c-a80f-0cf1a081a375___UF.GRC_YLCV_Lab 09434.JPG,35
Soybean___healthy\87f230c3-c35a-46ac-a551-52a1e5e79155___RS_HL 3971.JPG,24
Tomato___Tomato_Yellow_Leaf_Curl_Virus\84e338a6-10db-48f3-910a-cafc74fce577___UF.GRC_YLCV_Lab 09424.JPG,35
Tomato___Late_blight\1e0adf6c-906f-4e8f-bfea-cdebf491f3bb___GHLB2 Leaf 8572.JPG,30
Corn_(maize)___Common_rust_\RS_Rust 2060.JPG,8
Tomato___Bacterial_spot\df2c5959-402f-488c-8e9f-93d3a0cee4dd___UF.GRC_BS_Lab Leaf 1168.JPG,28
Cherry_(including_sour)___healthy\71226c5a-bc1f-4257-9369-506e32147cea___JR_HL 4169.JPG,6
Tomato___Septoria_leaf_spot\1c85a28a-19b9-487a-b9e4-0e6d7c08e4a8___Keller.St_CG 1771.JPG,32
Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot\ed054cc0-58f1-4ca0-a369-2c04ffba43b0___RS_GLSp 4657.JPG,7
Orange___Haunglongbing_(Citrus_greening)\25b120cb-871f-4709-a390-0acd14450155___UF.Citrus_HLB_Lab 0225.JPG,15
Corn_(maize)___healthy\8d853d00-62b0-445e-b33e-788503eacd05___R.S_HL 8099 copy.jpg,10
Strawberry___Leaf_scorch\e455feaf-e521-481c-ba4e-e899fb0d49c5___RS_L.Scorch 1159.JPG,26
Orange___Haunglongbing_(Citrus_greening)\1018497f-4630-4491-88d2-666d45d37647___CREC_HLB 5268.JPG,15
"Pepper,_bell___healthy\8957c413-e9c6-4f8e-a889-43980e565fe2___JR_HL 5950.JPG",19
Tomato___Tomato_Yellow_Leaf_Curl_Virus\225295d0-d69e-4e19-b14e-4cc72a3c5f5e___YLCV_GCREC 2914.JPG,35
Apple___Black_rot\bd6f574a-e0cc-4293-af21-3949e9bf3a8e___JR_FrgE.S 8675.JPG,1
Tomato___Tomato_Yellow_Leaf_Curl_Virus\d9fd2118-264a-419f-a43b-081a9eca97c3___YLCV_GCREC 2031.JPG,35
Tomato___Tomato_Yellow_Leaf_Curl_Virus\be3d64f9-d355-4445-9802-19b7b38b6920___YLCV_NREC 0243.JPG,35
Potato___Early_blight\04fd2a46-ddd4-4b0b-8f19-5ecca482a7d5___RS_Early.B 7273.JPG,20
Squash___Powdery_mildew\72d96abb-a01a-4683-b584-9ed1bbf53055___MD_Powd.M 0734.JPG,25
Tomato___Septoria_leaf_spot\b2fde426-21a4-4478-aa90-2924a65948d9___Matt.S_CG 7698.JPG,32
Potato___Late_blight\d3811753-f672-405c-afa3-8fbaa2715bf4___RS_LB 2720.JPG,21
Orange___Haunglongbing_(Citrus_greening)\d84017fc-9b0c-4f3b-8985-68b71dda556a___CREC_HLB 4327.JPG,15
Squash___Powdery_mildew\8dd7222d-567e-4cdf-9738-65aaf0dcd468___MD_Powd.M 0598.JPG,25
Soybean___healthy\49caf341-6886-4861-b530-a69c40db51ae___RS_HL 3977.JPG,24
Grape___Esca_(Black_Measles)\7fe4a6ab-01f2-475f-ad6e-9d47e1ce3168___FAM_B.Msls 4108.JPG,12
Orange___Haunglongbing_(Citrus_greening)\4d7a5777-2d28-48b1-a226-25b5790eae3e___CREC_HLB 7467.JPG,15
Corn_(maize)___Northern_Leaf_Blight\f23ac0bb-a341-45d3-9e3d-8180658ddc96___RS_NLB 4230.JPG,9
Tomato___Bacterial_spot\6bf84091-27ed-4be6-9ee1-f031e02ed719___GCREC_Bact.Sp 6343.JPG,28
Cherry_(including_sour)___Powdery_mildew\ecd65b68-3e4d-4c5c-9498-9f1e78d4e45d___FREC_Pwd.M 5067.JPG,5
Tomato___Tomato_Yellow_Leaf_Curl_Virus\d0a18160-1a08-42e4-86d5-0512e4d4dc29___UF.GRC_YLCV_Lab 02021.JPG,35
"Pepper,_bell___healthy\681d3ccb-7653-4f08-a483-f80e3d7724df___JR_HL 8688.JPG",19
Potato___Late_blight\78f43f26-36e5-43c2-9b87-a08d8a0b8a11___RS_LB 2843.JPG,21
Apple___healthy\a117c853-363a-443a-b489-323fb4239f07___RS_HL 5697.JPG,3
Tomato___Spider_mites Two-spotted_spider_mite\3531f15b-53f7-4e0f-b80e-64a7b0e26fc9___Com.G_SpM_FL 8462.JPG,33
Tomato___Target_Spot\6fcbdce6-efdd-4882-ae4a-07161a608610___Com.G_TgS_FL 8237.JPG,34
Peach___Bacterial_spot\9dadd08c-e1f0-4ecf-9637-0be7a79178eb___Rutg._Bact.S 1995.JPG,16
"Pepper,_bell___Bacterial_spot\691e5cbb-f7af-48fd-a5f6-2afce9e7c247___NREC_B.Spot 1867.JPG",18
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\69a14243-b896-4910-8c9a-f96920d738d8___FAM_L.Blight 1722.JPG,13
Blueberry___healthy\aaf04542-b3d0-45c6-a6f8-3c231a88b015___RS_HL 0771.JPG,4
Apple___healthy\5e6846df-21b1-444c-ac0d-34c67443dbef___RS_HL 7270.JPG,3
Blueberry___healthy\fe4f3554-4a7e-439d-a562-d7698d263fca___RS_HL 5352.JPG,4
Orange___Haunglongbing_(Citrus_greening)\6b34e9e7-df03-4dc0-93ee-5281eef41a51___UF.Citrus_HLB_Lab 0229.JPG,15
